Codi_Barri,Nom_Barri,Data_Revisio,Codi_Grup_Activitat,Nom_Grup_Activitat
68,el Poblenou,2022-07-04T00:00:00,15,Sanitat i assistència
68,el Poblenou,2022-07-04T00:00:00,16,Altres
68,el Poblenou,2022-07-04T00:00:00,1,Quotidià alimentari
68,el Poblenou,2022-07-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
68,el Poblenou,2022-07-04T00:00:00,1,Quotidià alimentari
68,el Poblenou,2022-07-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,12,"Manteniment, neteja i producció"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,0,Grup no definit
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,0,Grup no definit
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,8,Activitats immobiliàries
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,16,Altres
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,17,Altres
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-11T00:00:00,15,Sanitat i assistència
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-06T00:00:00,16,Altres
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,17,Altres
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-11T00:00:00,1,Quotidià alimentari
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,4,Equipament personal
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,15,Sanitat i assistència
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-11T00:00:00,16,Altres
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,16,Altres
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
69,Diagonal Mar i el Front Marítim del Poblenou,2022-05-11T00:00:00,1,Quotidià alimentari
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,2,Quotidià no alimentari
67,la Vila Olímpica del Poblenou,2022-07-01T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,1,Quotidià alimentari
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,1,Quotidià alimentari
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,9,Ensenyament
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,5,Oci i cultura
10,Sant Antoni,2021-03-17T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,9,Ensenyament
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,9,Ensenyament
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,7,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,1,Quotidià alimentari
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,16,Altres
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,5,Oci i cultura
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,0,Grup no definit
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
67,la Vila Olímpica del Poblenou,2022-06-23T00:00:00,8,Activitats immobiliàries
18,Sants,2021-09-13T00:00:00,15,Sanitat i assistència
18,Sants,2021-09-13T00:00:00,0,Grup no definit
18,Sants,2021-09-13T00:00:00,16,Altres
18,Sants,2021-09-13T00:00:00,15,Sanitat i assistència
18,Sants,2021-09-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-09-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-09-13T00:00:00,9,Ensenyament
23,Sarrià,2022-07-11T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,5,Oci i cultura
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,8,Activitats immobiliàries
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,8,Activitats immobiliàries
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,5,Oci i cultura
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,7,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,0,Grup no definit
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,2,Quotidià no alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,0,Grup no definit
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,1,Quotidià alimentari
10,Sant Antoni,2021-03-17T00:00:00,9,Ensenyament
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,15,Sanitat i assistència
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,4,Equipament personal
43,Horta,2021-07-27T00:00:00,9,Ensenyament
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,7,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
9,la Nova Esquerra de l'Eixample,2021-10-29T00:00:00,9,Ensenyament
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,2,Quotidià no alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,5,Oci i cultura
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,9,Ensenyament
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
9,la Nova Esquerra de l'Eixample,2021-11-02T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,9,Ensenyament
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,0,Grup no definit
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,17,Altres
9,la Nova Esquerra de l'Eixample,2021-11-03T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,3,Parament de la llar
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,10,Equipaments culturals i recreatius
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,5,Oci i cultura
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,9,Ensenyament
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,15,Sanitat i assistència
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,15,Sanitat i assistència
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,15,Sanitat i assistència
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,0,Grup no definit
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,1,Quotidià alimentari
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
59,el Bon Pastor,2022-05-13T00:00:00,17,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,4,Equipament personal
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,0,Grup no definit
8,l'Antiga Esquerra de l'Eixample,2021-10-25T00:00:00,16,Altres
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,1,Quotidià alimentari
1,el Raval,2021-10-01T00:00:00,5,Oci i cultura
8,l'Antiga Esquerra de l'Eixample,2021-10-22T00:00:00,15,Sanitat i assistència
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
8,l'Antiga Esquerra de l'Eixample,2021-09-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
59,el Bon Pastor,2022-05-12T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
59,el Bon Pastor,2022-05-12T00:00:00,7,Altres
59,el Bon Pastor,2022-05-12T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2022-01-20T00:00:00,11,Finances i assegurances
59,el Bon Pastor,2022-05-12T00:00:00,0,Grup no definit
59,el Bon Pastor,2022-05-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
59,el Bon Pastor,2022-05-12T00:00:00,17,Altres
